,0
1970-01-01 00:00:00.000000268+00:00,0.1298578769090811
1970-01-01 00:00:00.000000269+00:00,0.1295772816515428
1970-01-01 00:00:00.000000270+00:00,0.11044766274841301
1970-01-01 00:00:00.000000271+00:00,0.10852347986092338
1970-01-01 00:00:00.000000272+00:00,0.10673097007213174
1970-01-01 00:00:00.000000273+00:00,0.10673097007213174
1970-01-01 00:00:00.000000274+00:00,0.10673097007213174
1970-01-01 00:00:00.000000275+00:00,0.10673097007213174
1970-01-01 00:00:00.000000276+00:00,0.10864722694651312
1970-01-01 00:00:00.000000277+00:00,0.07373573406202658
1970-01-01 00:00:00.000000278+00:00,0.0771215619457981
1970-01-01 00:00:00.000000279+00:00,0.07307862504475625
1970-01-01 00:00:00.000000280+00:00,0.07254681008787824
1970-01-01 00:00:00.000000281+00:00,0.06533914252602284
1970-01-01 00:00:00.000000282+00:00,0.06717629067798322
1970-01-01 00:00:00.000000283+00:00,0.05876771326429722
1970-01-01 00:00:00.000000284+00:00,0.09450590318945952
1970-01-01 00:00:00.000000285+00:00,0.09123399536516666
1970-01-01 00:00:00.000000286+00:00,0.10864034365787736
1970-01-01 00:00:00.000000287+00:00,0.10971775390373886
1970-01-01 00:00:00.000000288+00:00,0.16659052257263773
1970-01-01 00:00:00.000000289+00:00,0.18463162624928103
1970-01-01 00:00:00.000000290+00:00,0.19493564544566214
1970-01-01 00:00:00.000000291+00:00,0.19873236532181432
1970-01-01 00:00:00.000000292+00:00,0.18819014400877804
1970-01-01 00:00:00.000000293+00:00,0.18970508353695578
1970-01-01 00:00:00.000000294+00:00,0.09488640268848468
1970-01-01 00:00:00.000000295+00:00,0.06286614963090156
1970-01-01 00:00:00.000000296+00:00,0.06491528015215102
1970-01-01 00:00:00.000000297+00:00,0.08007858515783822
1970-01-01 00:00:00.000000298+00:00,0.05000952265867171
1970-01-01 00:00:00.000000299+00:00,0.04030992674662099
